persona_id,converted,advisor_routed,abandoned,terminal_step,interventions_shown,interventions_accepted,steps_visited,initial_price_eur,final_price_eur,price_delta_eur,outcome_reason
peter,0,0,1,abandoned,1,0,4,68.14,75.25,7.11,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,1,1,7,68.14,75.4,7.26,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,1,0,4,68.14,70.1,1.96,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,0,0,5,68.14,75.45,7.31,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,1,1,4,68.14,69.46,1.32,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,2,1,7,68.14,71.33,3.19,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,2,2,8,68.14,76.04,7.9,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,1,0,7,68.14,76.79,8.65,Persona abandoned before online purchase completion.
peter,1,0,0,converted,1,1,8,68.14,74.11,5.97,Online purchase completed for an in-scope Start/Optimal tariff.
peter,0,0,1,abandoned,0,0,3,68.14,69.22,1.08,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,1,0,4,68.14,69.92,1.78,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,1,0,4,68.14,77.53,9.39,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,1,1,4,68.14,68.28,0.14,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,1,0,4,68.14,76.42,8.28,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,1,0,4,68.14,75.82,7.68,Persona abandoned before online purchase completion.
peter,0,1,0,advisor_routed,0,0,2,68.14,72.64,4.5,Out-of-scope selection routed to advisor and excluded from conversion.
peter,0,0,1,abandoned,1,1,7,68.14,76.64,8.5,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,0,0,6,68.14,70.31,2.17,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,1,1,4,68.14,74.05,5.91,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,1,1,4,68.14,75.05,6.91,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,1,1,4,68.14,72.08,3.94,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,1,0,4,68.14,73.75,5.61,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,1,1,7,68.14,75.48,7.34,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,1,0,4,68.14,72.13,3.99,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,0,0,6,68.14,70.93,2.79,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,1,1,7,68.14,77.93,9.79,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,0,0,5,68.14,76.26,8.12,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,1,1,4,68.14,76.42,8.28,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,1,1,4,68.14,73.23,5.09,Persona abandoned before online purchase completion.
peter,0,1,0,advisor_routed,0,0,1,68.14,76.67,8.53,Out-of-scope selection routed to advisor and excluded from conversion.
peter,0,0,1,abandoned,1,0,4,68.14,75.7,7.56,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,1,0,4,68.14,68.44,0.3,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,1,0,4,68.14,76.65,8.51,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,1,1,4,68.14,76.55,8.41,Persona abandoned before online purchase completion.
peter,1,0,0,converted,1,1,8,68.14,68.23,0.09,Online purchase completed for an in-scope Start/Optimal tariff.
peter,0,0,1,abandoned,1,0,4,68.14,76.3,8.16,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,0,0,5,68.14,74.92,6.78,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,1,1,7,68.14,71.94,3.8,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,1,0,4,68.14,73.66,5.52,Persona abandoned before online purchase completion.
peter,1,0,0,converted,0,0,8,68.14,69.73,1.59,Online purchase completed for an in-scope Start/Optimal tariff.
peter,0,0,1,abandoned,1,0,4,68.14,70.84,2.7,Persona abandoned before online purchase completion.
peter,0,1,0,advisor_routed,0,0,1,68.14,68.78,0.64,Out-of-scope selection routed to advisor and excluded from conversion.
peter,0,0,1,abandoned,1,0,4,68.14,75.86,7.72,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,1,0,4,68.14,72.26,4.12,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,1,1,7,68.14,71.03,2.89,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,1,0,4,68.14,71.97,3.83,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,0,0,5,68.14,73.7,5.56,Persona abandoned before online purchase completion.
peter,0,1,0,advisor_routed,0,0,1,68.14,71.03,2.89,Out-of-scope selection routed to advisor and excluded from conversion.
peter,0,0,1,abandoned,0,0,3,68.14,72.86,4.72,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,1,1,8,68.14,73.0,4.86,Persona abandoned before online purchase completion.
peter,0,1,0,advisor_routed,0,0,1,68.14,72.19,4.05,Out-of-scope selection routed to advisor and excluded from conversion.
peter,0,0,1,abandoned,1,1,4,68.14,72.25,4.11,Persona abandoned before online purchase completion.
peter,1,0,0,converted,1,1,8,68.14,74.31,6.17,Online purchase completed for an in-scope Start/Optimal tariff.
peter,0,0,1,abandoned,1,1,4,68.14,77.84,9.7,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,0,0,5,68.14,74.78,6.64,Persona abandoned before online purchase completion.
peter,0,1,0,advisor_routed,0,0,1,68.14,72.0,3.86,Out-of-scope selection routed to advisor and excluded from conversion.
peter,0,0,1,abandoned,1,1,4,68.14,75.18,7.04,Persona abandoned before online purchase completion.
peter,0,1,0,advisor_routed,0,0,2,68.14,70.32,2.18,Out-of-scope selection routed to advisor and excluded from conversion.
peter,0,0,1,abandoned,0,0,6,68.14,74.93,6.79,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,1,0,4,68.14,73.82,5.68,Persona abandoned before online purchase completion.
peter,1,0,0,converted,0,0,8,68.14,72.25,4.11,Online purchase completed for an in-scope Start/Optimal tariff.
peter,0,0,1,abandoned,1,0,4,68.14,71.89,3.75,Persona abandoned before online purchase completion.
peter,1,0,0,converted,1,1,8,68.14,77.45,9.31,Online purchase completed for an in-scope Start/Optimal tariff.
peter,0,1,0,advisor_routed,0,0,1,68.14,70.63,2.49,Out-of-scope selection routed to advisor and excluded from conversion.
peter,0,1,0,advisor_routed,0,0,1,68.14,69.72,1.58,Out-of-scope selection routed to advisor and excluded from conversion.
peter,0,0,1,abandoned,1,0,7,68.14,71.08,2.94,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,0,0,5,68.14,77.1,8.96,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,1,0,4,68.14,75.37,7.23,Persona abandoned before online purchase completion.
peter,0,0,1,abandoned,1,1,4,68.14,77.2,9.06,Persona abandoned before online purchase completion.
